corp_name,nm,birth_ym,ofcps,rgist_exctv_at,main_career,source_year,years_before_delisting,위험기업,위험종목코드
장원테크,임규택,1963년 10월,대표이사,사내이사,"아주대학교 전자공학과 졸업전) 삼성전자 수석연구원(88.12~17.08)전) 대흥정밀 이사(18.01~18.12)전) ㈜청아 연구소장(19.01~25.02 )
현) (주)장원테크 대표이사(25.03~)",2025,1,장원테크,174880
장원테크,박승구,1969년 01월,부사장,미등기,"전남대학교 졸업
전) (주)대우 영업팀(94.02~97.04)
전) 대우전자(주) 정책조사팀(97.04~20.04)
전)  LG전자 MS마케팅커뮤니케이션 책임(20.04~25.09)
현) (주)장원테크 이사 (25.11~)",2025,1,장원테크,174880
장원테크,김형철,1974년 06월,이사,사내이사,"국민대학교 회계정보학과
 전) 한국전자인증 팀장
 전) 케이에이치필룩스(주) 부사장(16.06~24.02)
 전) 케이에이치건설(주) 부사장(19.09~24.02)
 전) 케이에이치일렉트론(주) 부사장(19.07~24.02)
 현) (주)제이더블유파트너스 이사(19.02~)
 현) (주)장원테크 부사장(19.02~)",2025,1,장원테크,174880
장원테크,조경은,1985년 01월,이사,사내이사,"중앙대학교 졸업서강대학교 석사 졸업현) 차차컴퍼니㈜ 대표이사(18.07~)
 현) (주)장원테크 이사(23.03~)",2025,1,장원테크,174880
장원테크,원정호,1990년 02월,이사,사내이사,"2017.02 호서대학교 영어영문학 졸업
 현) (주)장원테크 이사(24.03~)",2025,1,장원테크,174880
장원테크,김원신,1975년 09월,이사,사외이사,"광주대학교 졸업전) 주식회사 미디어월 부장(01.10~12.04)
 현) (주)장원테크 시외이사(23.03~) ",2025,1,장원테크,174880
장원테크,김현우,1977년 07월,이사,사외이사,"전남대학교 졸업호남대학교 대학원 졸업전) (사)한국자원봉사포럼 차장(18.03~20.02)
 현) (주)장원테크 사외이사(23.03~)",2025,1,장원테크,174880
장원테크,김경남,1980년 03월,감사,감사,"전) 법무법인(유한) 대륙아주 변호사현) 법무법인(유한) 시헌 변호사
 현) (주)장원테크 감사(19.02~)",2025,1,장원테크,174880
장원테크,배현호,1978년 01월,부사장,미등기,"대구카톨릭대학교 경영학과 졸업
 전) (주)에피밸리 재무그룹장(04.10~11.12)
 전) (주)시노펙스 회계파트장(11.12~15.07)
 현) (주)장원테크 이사 (15.07~)",2025,1,장원테크,174880
장원테크,원재국,1972년 01월,이사,미등기,현) (주)장원테크 이사(23.04~ ),2025,1,장원테크,174880
장원테크,정유석,1971년 11월,대표이사,사내이사,"1998~2020 삼성물산
2003~2007 에이스침대 중국법인장
2008~2010 엠트론스토리지테크놀러지 대표이사
2010~2017 원진산업 부사장
2017~2021 녹원씨엔아이 대표이사
현) (주)장원테크 대표이사(24.03~)",2024,2,장원테크,174880
케이에이치건설,배상윤,1966년 10월,회장,미등기,"- 서울대학교 최고경영자 과정 수료
- 現 케이에이치그룹회장
- 現 재단법인 블루나눔재단 이사장",2025,1,KH 건설,226360
케이에이치건설,배주형,1971년 12월,감사,감사,"- 고려대학교 KNA 최고위과정 수료
- 前 ㈜인베스트먼트 경영컨설팅 대표이사
- 現 케이에이치필룩스(주) 부사장
- 現 케이에이치건설 주식회사 감사",2025,1,KH 건설,226360
케이에이치건설,장철원,1973년 06월,이사,미등기,"- 前 과학기술정보통신부
- 前 케이에이치미래물산(주) 이사
- 前 케이에이치건설 주식회사 사내이사
- 現 케이에이치필룩스(주) 이사
- 現 (주)장원테크 이사
- 現 케이에이치건설 주식회사 이사",2025,1,KH 건설,226360
케이에이치건설,김민호,1971년 01월,이사,미등기,"- 조선대학교 졸업
- 前 케이에이치건설 주식회사 사내이사
- 現 케이에이치건설(주) 이사",2025,1,KH 건설,226360
케이에이치건설,고용택,1958년 06월,부사장,미등기,"- 경남대학교 경영학 졸업
- 한경대학교 토목공학 석사졸업
- 前 (주)써포텍 대표
- 現 케이에이치건설(주) 기초사업본부장 부사장",2025,1,KH 건설,226360
케이에이치건설,조인성,1963년 05월,부사장,미등기,"- 前 한국 토질 및 기초기술사회 부회장
- 前 부산산성터널 대표이사 사장
- 前 포스코건설 인프라사업본부 상무
- 現 케이에이치건설 주식회사 부사장",2025,1,KH 건설,226360
케이에이치건설,송성환,1960년 04월,부사장,미등기,"- 성균관대학교 건축공학 졸업
- 前 HDC현대산업개발 상무
- 前 이엑스티주식회사 영업본부 부사장
- 現 케이에이치건설 주식회사 부사장",2025,1,KH 건설,226360
케이에이치건설,최효증,1956년 05월,부사장,미등기,"- 중앙대학교 토목공학 졸업
- 前 한국전력기술 발전설계 처장
- 前 뉴타임건설 사업개발 이사
- 現 케이에이치건설 주식회사 부사장",2025,1,KH 건설,226360
케이에이치건설,황의혁,1966년 04월,상무,미등기,"- 명지대학교 기계공학 졸업
- 한양대학교 기계공학 석사졸업
- 前 일진제강 기술영업 상무
- 現 케이에이치건설 주식회사 상무",2025,1,KH 건설,226360
케이에이치건설,오승환,1980년 04월,이사,미등기,"- 경남대학교 건축공학 졸업
- 前 이엑스티주식회사 공사관리 부장
- 現 케이에이치건설 주식회사 영업팀장 이사",2025,1,KH 건설,226360
케이에이치건설,김형섭,1976년 04월,이사,미등기,"- 美 Brigham Young University 회계학 졸업
- 美 Chaminade University MBA 회계 석사졸업
- 前 에이스바이옴 경영지원 본부장
- 現 케이에이치건설주식회사 CFO 이사",2025,1,KH 건설,226360
케이에이치건설,권혁범,1972년 08월,대표이사,사내이사,"- 한양대학교 경영학사
- 한양대학교 경영대학원(MBA)
- 前 ㈜대성개발 실장
- 前 (주)대양시앤디 이사
- 前 성우파일 주식회사 경영 상무
- 前 이엑스티 주식회사 경영 본부장 상무
- 前 케이에이치건설 주식회사 경영/사업 부사장
- 現 블루산업개발 주식회사 대표이사
- 現 케이에이치건설 주식회사 대표이사",2025,1,KH 건설,226360
케이에이치건설,조윤상,1971년 01월,부사장,미등기,"- 중앙대학교 건축공학 졸업
- 前 남광토건(주) 건축사업본부 상무
- 前 금광기업(주) 건축사업본부 상무
- 現 케이에이치건설주식회사 건설사업본부 부사장",2025,1,KH 건설,226360
케이에이치건설,류형욱,1980년 07월,사내이사,사내이사,"- 前 해남화산농협 팀장
- 前 광산유통 대표
- 現 케이에이치필룩스(주) 사내이사",2025,1,KH 건설,226360
케이에이치건설,허준혁,1969년 06월,사내이사,사내이사,"- 조선대학교 무역학 졸업
- 前, C&그룹 전무
- 前, ㈜파워FA 부사장
- 現, 케이에이치필룩스(주) 부사장
- 現 케이에이치건설 주식회사",2025,1,KH 건설,226360
케이에이치건설,박성진,1991년 11월,사내이사,사내이사,"- Atlanta College
- 前 TA KOREA 경영지원
- 現 케이에이치필룩스 재무본부",2025,1,KH 건설,226360
케이에이치건설,송대남,1979년 04월,사내이사,사내이사,"- 국군체육부대
- 前 런던올림픽 남자유도 -90kg 금메달
- 前 리우, 도쿄 올림픽 남자유도팀 지도자
- 前 중국 국가대표 유도팀 총감독
- 現 케이에이치필룩스 유도단 감독",2025,1,KH 건설,226360
케이에이치건설,오만평,1965년 08월,사외이사,사외이사,"- 前 경기도 의원
- 現 전라남도 체육회 이사
- 現 케이에이치건설 주식회사 사외이사",2025,1,KH 건설,226360
케이에이치건설,강지현,1982년 09월,사외이사,사외이사,"- 前 보스턴컨설팅그룹 어시스턴트
- 前 국회 아시아정당의원면맹 간사
- 前 외교부 산하 한-아프리카센터 전문연구원
- 現 서울대 스포츠산업연구센터 선임연구원
- 現 케이에이치건설 주식회사 사외이사",2025,1,KH 건설,226360
케이에이치건설,문성용,1965년 11월,감사,감사,"- 前 대전지방검찰청 특수부
- 前 금융위원회 자본시장조사단
- 前 대전지방검찰청 사건팀장
- 現 케이에이치건설(주) 감사",2025,1,KH 건설,226360
케이에이치건설,정호일,1976년 12월,사내이사,사내이사,"- 前 케이에이치미래물산(주) 경영지원팀
- 前 (주)장원테크 경영지원팀
- 前 서울미라마(유) 그랜드하얏트서울 전무이사
- 現 케이에이치건설(주) 사내이사",2024,2,KH 건설,226360
케이에이치건설,이철,1948년 03월,사외이사,사외이사,"- 서울대학교 졸업
- 前 제12대, 제13대, 제14대 국회의원
- 前 통합민주당 원내총무
- 前 코레일 사장
- 現 사단법인 희망래일 이사장
- 現 케이에이치건설 주식회사 사외이사",2024,2,KH 건설,226360
케이에이치건설,오광덕,1965년 08월,사외이사,사외이사,"- 前 경기도 의원
- 現 전라남도 체육회 이사

- 現 케이에이치건설 주식회사 사외이사",2024,2,KH 건설,226360
에이디칩스,김미선,1961년 11월,사장,사내이사,"- 광운대학교 경영대학원(1994.3~1996.2)
- 골든에이지인베스트 대표이사(2015.11~현재)
- 에이디칩스 대표이사(2016.1~현재)",2024,1,에이디칩스,054630
에이디칩스,김광현,1962년 04월,이사,사외이사,"- 킴스버튼 사장(2000.3~2018.1)
- 현대해상 성북대리점 사장(2018.8~현재)
- 에이디칩스 사외이사(2021.3~현재)",2024,1,에이디칩스,054630
에이디칩스,김록채,1956년 04월,이사,기타비상무이사,"-Sydney University Industrial Pharmacy(2010.1~2015.3)
-Millers Pharmacy Pharmacist(2016.1~2017.3)",2024,1,에이디칩스,054630
에이디칩스,이혜수,1990년 01월,이사,기타비상무이사,"-삼영냉열공업(주) 대표이사(1988~1996)
-(주)천우이엔지 대표이사(2011~현재)
-(주)존시스템 대표이사(2011~현재)",2024,1,에이디칩스,054630
에이디칩스,최상규,1960년 11월,감사,감사,"- 현대해상화재보험(1987.2~2022.5)
- 에이디칩스 감사(2023.3~현재)",2024,1,에이디칩스,054630
에이디칩스,김영인,1962년 10월,전무,미등기,-,2024,1,에이디칩스,054630
에이디칩스,차영호,1971년 10월,이사,미등기,-,2024,1,에이디칩스,054630
에이디칩스,정태선,1960년 07월,이사,사외이사,"- 덕흥약업사 사장(1990.5~현재)
- 에이디칩스 사외이사(2021.3~현재)",2023,2,에이디칩스,054630
에이디칩스,김성원,1972년 04월,이사,기타비상무이사,"- 대영산업 사장(2009.2~2011.7)
- 아나파약국 관리이사(2011.7~2018.4)
- 신성모약국 관리이사(2018.4~현재)
- 에이디칩스 이사(2022.3~현재)",2023,2,에이디칩스,054630
에이디칩스,윤두완,1973년 01월,이사,미등기,-,2023,2,에이디칩스,054630
퓨처코어,김배성,1977년 12월,사내이사겸 대표이사,사내이사,ESDWORK (삼성전자)품질보증팀Newflex (삼성전자) 품질환경Gr현. 퓨처코어 대표이사,2024,1,퓨처코어,151910
퓨처코어,윤환준,1978년 10월,사내이사,사내이사,"삼한전자(중국, 심천) 제조총괄 공장장
현. (주)퓨처코어 기술연구소 연구소장",2024,1,퓨처코어,151910
퓨처코어,조용건,1982년 04월,사내이사,사내이사,삼일회계법인현. 이촌회계법인 상무,2024,1,퓨처코어,151910
퓨처코어,송정선,1966년 04월,사외이사인 감사위원,사외이사,"안진회계법인
신한은행
안진회계법인 부대표
법무법인 지평 전문위원
현. 삼도회계법인 전무이사",2024,1,퓨처코어,151910
퓨처코어,최승관,1974년 09월,사외이사,사외이사,"법무법인 산하 구성원 변호사
현. 법무법인 린 구성원 변호사",2024,1,퓨처코어,151910
퓨처코어,임현주,1975년 11월,사외이사인 감사위원,사외이사,안진회계법인㈜LG디스플레이 재무팀장현. 회계법인 청담 임원,2024,1,퓨처코어,151910
퓨처코어,원종성,1973년 05월,사외이사인 감사위원,사외이사,"하림홀딩스
KPMG삼정회계법인 이사
엔시스
현. 삼덕회계법인 감사30부 재직",2024,1,퓨처코어,151910
퓨처코어,홍진의,1968년 01월,대표이사,사내이사,- ㈜광림 경영지원본부장 역임- 나노스 베트남(해외법인) 경영총괄,2023,2,퓨처코어,151910
퓨처코어,김의근,1970년 06월,사내이사,사내이사,"- 범진에너지건설㈜ 대표이사 
- 범진종합건설㈜ 업무부 
- 경림전기건설㈜ 대표이사 ",2023,2,퓨처코어,151910
퓨처코어,손상훈,1971년 09월,사내이사,사내이사,"- 서강대학교 대학원 졸업(금융경제 전공)
- 前. LG전자 경영기획 근무
- 前. LG판토스 경영기획 근무",2023,2,퓨처코어,151910
퓨처코어,정영선,1962년 10월,사내이사,사내이사,- 前. ㈜쌍방울 품질관리 상무이사- 前. ㈜비비안 감사실 상무이사,2023,2,퓨처코어,151910
퓨처코어,김형기,1951년 10월,사외이사,사외이사,"- 전 평화재단 평화연구원원장 
- 전 통일부 차관",2023,2,퓨처코어,151910
퓨처코어,동재준,1982년 09월,사외이사,사외이사,- 現. 강남세브란스병원 가정의학 조교수- 現. 비엔제이바이오 대표이사- 現. 강남세브란스병원 데이터센터 병원의 회원- 現. 강남세브란스병원 미래혁신 본부장- 연세대학교 의과대학 의학박사,2023,2,퓨처코어,151910
퓨처코어,강태구,1969년 08월,감사,감사,"- 국립세무대학 졸업- 경기도의회 예산, 결산 검사위원
- 성남세무서 국세심사위원- 세무법인세광 성남지점 대표세무사",2023,2,퓨처코어,151910
광림,송태영,1960년 03월,대표이사,사내이사,"'86~'99 (주)광림 기술연구소 부소장
'99~'23 (주)티와이코포레이션 대표
 현, (주)광림 대표이사",2024,1,광림,014200
광림,김훈동,1973년 08월,사내이사,사내이사,"'95~'21 (주)광림 자재품질팀
 현, (주)광림 영업2팀장",2024,1,광림,014200
광림,서충석,1970년 08월,사내이사,사내이사," 현, (주)광림 영업3팀장",2024,1,광림,014200
광림,이용구,1968년 04월,사내이사,사내이사," 현, (주)광림 자재품질팀장",2024,1,광림,014200
광림,김종식,1973년 10월,사외이사,사외이사,"'08~'12 김앤장법률사무소 공정거래팀
 현, 법무법인 린 기업자문/공정거래팀",2024,1,광림,014200
광림,나정민,1979년 01월,사외이사,사외이사,"'04~'10 삼일회계법인 감사/TS 본부
 13~'20 삼성생명 자산운용본부
 22~'23 삼정회계법인 Deal Advisory 본부
 현, 한울회계법인 감사본부",2024,1,광림,014200
